,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
18166,203.205.179.170-10.42.0.211-80-37100-6,10.42.0.211,37100,203.205.179.170,80,6,14-06-2017 08:48,9717960,2,0,0,0,0,0,0,0,0,0,0,0,0,0.205804595,9717960,0,9717960,9717956,9717960,9717960,0,9717960,9717960,0,0,0,0,0,0,0,0,0,64,0,0.205805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,4186,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_DOWGIN
360317,10.42.0.151-54.235.89.91-47535-443-6,54.235.89.91,443,10.42.0.151,47535,6,14-06-2017 08:29,4354,1,1,0,0,0,0,0,0,0,0,0,0,0,459.3477262,4354,0,4354,4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,229.674,229.674,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,114,1595,0,32,0,0,0,0,0,0,0,0,ADWARE_SHUANET
1817187,10.42.0.151-88.212.196.124-56795-443-6,10.42.0.151,56795,88.212.196.124,443,6,29-08-2017 09:14,79753100,6,4,0,0,0,0,0,0,0,0,0,0,0,0.125386925,8861460,10467600,20548000,37842,79753100,15950600,8890420,20586800,192181,61745400,20581800,7914.62,20590900,20576200,0,0,0,0,200,100,0.0752322,0.0501548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,6,0,4,0,65535,543,0,32,89591.7,88846.1,192181,37842,20542000,5254.28,20548000,20538400,RANSOMWARE_RANSOMBO
2059690,10.42.0.151-10.42.0.1-48077-53-17,10.42.0.151,48077,10.42.0.1,53,17,22-06-2017 05:45,942947,1,1,40,126,40,40,40,0,126,126,126,0,176.044,2.121009983,942947,0,942947,942947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.0605,1.0605,40,126,68.6667,49.65212315,2465.33,0,0,0,0,0,0,0,0,1,103,40,126,20,0,0,0,0,0,0,1,40,1,126,-1,-1,0,20,0,0,0,0,0,0,0,0,SCAREWARE_ANDROIDSPY
1814837,10.42.0.211-10.42.0.1-12489-53-17,10.42.0.211,12489,10.42.0.1,53,17,31-08-2017 03:23,2991650,1,1,30,217,30,30,30,0,217,217,217,0,82.5631,0.668526731,2991650,0,2991650,2991653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0.334263,0.334263,30,217,92.3333,107.9645003,11656.3,0,0,0,0,0,0,0,0,1,138.5,30,217,40,0,0,0,0,0,0,1,30,1,217,-1,-1,0,40,0,0,0,0,0,0,0,0,RANSOMWARE_PORNDROID
163957,137.175.31.97-10.42.0.211-80-46365-6,10.42.0.211,46365,137.175.31.97,80,6,15-06-2017 05:07,176041,3,4,657,209,657,0,219,379.319,209,0,52.25,104.5,4919.31,39.76346419,29340.2,40366.9,81305,6,91870,45935,64495.2,91540,330,94888,31629.3,52321,92022,6,0,0,0,0,104,136,17.0415,22.722,0,657,108.25,233.4785093,54512.2,0,0,0,1,0,0,0,0,1,123.714,219,52.25,104,0,0,0,0,0,0,3,657,4,209,65535,124,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
2287670,10.42.0.211-66.198.24.253-46078-443-6,10.42.0.211,46078,66.198.24.253,443,6,29-06-2017 10:58,6830850,3,0,0,0,0,0,0,0,0,0,0,0,0,0.439184125,3415420,4784190,6798360,32492,6830850,3415420,4784190,6798360,32492,0,0,0,0,0,0,0,0,0,60,0,0.439184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1648,-1,0,20,0,0,0,0,0,0,0,0,SCAREWARE_FAKEJOBOFFER
2209191,202.77.129.146-10.42.0.151-80-58172-6,10.42.0.151,58172,202.77.129.146,80,6,28-06-2017 04:03,15563600,5,4,1506,658,1460,0,301.2,648.095,658,0,164.5,329,139.042,0.578271933,1945450,5275070,14998200,140,565457,141364,166541,327136,140,15328700,5109570,8567070,15001600,88368,0,0,0,0,120,92,0.321262,0.25701,0,1460,216.4,482.8607345,233154,0,0,0,1,0,0,0,0,0,240.444,301.2,164.5,120,0,0,0,0,0,0,5,1506,4,658,65535,137,2,20,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAPPAL
2553743,10.42.0.211-52.84.26.155-32905-443-6,52.84.26.155,443,10.42.0.211,32905,6,11-07-2017 01:59,577298,1,2,0,0,0,0,0,0,0,0,0,0,0,5.196622888,288649,231884,452616,124682,0,0,0,0,0,452616,452616,0,452616,452616,0,0,0,0,32,76,1.73221,3.46442,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,122,1595,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_PLANKTON
2027135,10.42.0.211-54.77.129.38-35374-443-6,54.77.129.38,443,10.42.0.211,35374,6,27-06-2017 12:03,2805,1,3,0,0,0,0,0,0,0,0,0,0,0,1426.024955,935,1499.13,2666,58,0,0,0,0,0,139,69.5,16.2635,81,58,0,0,0,0,32,60,356.506,1069.52,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,129,0,0,32,0,0,0,0,0,0,0,0,SCAREWARE_ANDROIDDEFENDER
319514,10.42.0.211-123.125.125.56-55106-443-6,10.42.0.211,55106,123.125.125.56,443,6,14-06-2017 04:05,66205500,11,13,2388,10651,1050,0,217.091,358.435,1460,0,819.308,674.4,196.947,0.3625074,2878500,13540400,64990600,3,1214900,121490,136761,294508,124,65941600,5495130,18737800,64994000,3,0,0,0,0,240,268,0.166149,0.196358,0,1460,521.56,618.6939254,382782,0,0,0,1,0,0,0,0,1,543.292,217.091,819.308,240,0,0,0,0,0,0,11,2388,13,10651,65535,79,4,20,1214900,0,1214900,1214900,64990600,0,64990600,64990600,ADWARE_MOBIDASH
1930552,10.42.0.42-23.203.52.241-42596-443-6,10.42.0.42,42596,23.203.52.241,443,6,29-08-2017 02:14,648247,13,20,902,19948,582,0,69.3846,165.744,1448,0,997.4,606.074,32163.7,50.90652174,20257.7,62018.9,345375,1,648247,54020.6,95539.7,345375,121,619878,32625.2,96049.9,417094,1,0,0,0,0,424,648,20.0541,30.8524,0,1448,613.235,662.4475764,438837,0,0,0,1,0,0,0,0,1,631.818,69.3846,997.4,424,0,0,0,0,0,0,13,902,20,19948,65535,975,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_SVPENG
1214641,10.42.0.151-52.94.232.33-42111-443-6,10.42.0.151,42111,52.94.232.33,443,6,21-07-2017 01:16,27434200,2,1,0,0,0,0,0,0,0,0,0,0,0,0.109352739,13717100,19338400,27391400,42742,42742,42742,0,42742,42742,0,0,0,0,0,0,0,0,0,40,20,0.0729018,0.0364509,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,1597,9300,0,20,42742,0,42742,42742,27391400,0,27391400,27391400,BENIGN
2379464,10.42.0.151-23.66.239.97-37029-443-6,10.42.0.151,37029,23.66.239.97,443,6,30-06-2017 04:07,263561,1,2,0,31,0,0,0,0,31,0,15.5,21.9203,117.62,11.38256419,131780,186328,263534,27,0,0,0,0,0,27,27,0,27,27,0,0,0,0,32,64,3.79419,7.58838,0,31,7.75,15.5,240.25,0,0,0,0,1,1,0,0,2,10.3333,0,15.5,32,0,0,0,0,0,0,1,0,2,31,1595,972,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_BEANBOT
686275,183.79.1.57-10.42.0.42-443-57110-6,10.42.0.42,57110,183.79.1.57,443,6,08-08-2017 05:44,64,1,1,31,0,31,31,31,0,0,0,0,0,484375,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,15625,15625,0,31,20.6667,17.89785834,320.333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,31,31,0,32,0,0,0,0,0,0,0,0,BENIGN
2527471,10.42.0.1-10.42.0.42-53-10839-17,10.42.0.42,10839,10.42.0.1,53,17,17-07-2017 01:58,49353,1,1,40,106,40,40,40,0,106,106,106,0,2958.28,40.52438555,49353,0,49353,49353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,20.2622,20.2622,40,106,62,38.10511777,1452,0,0,0,0,0,0,0,0,1,93,40,106,20,0,0,0,0,0,0,1,40,1,106,-1,-1,0,20,0,0,0,0,0,0,0,0,SMSMALWARE_NANDROBOX
2323322,172.217.10.227-10.42.0.42-443-57721-6,10.42.0.42,57721,172.217.10.227,443,6,04-07-2017 10:11,35,1,1,55,0,55,55,55,0,0,0,0,0,1571430,57142.85714,35,0,35,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,28571.4,28571.4,0,55,36.6667,31.75426481,1008.33,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,357,357,0,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKETAOBAO
2027603,10.42.0.211-103.7.30.118-33195-80-6,103.7.30.118,80,10.42.0.211,33195,6,27-06-2017 12:07,4468,1,1,0,0,0,0,0,0,0,0,0,0,0,447.6275739,4468,0,4468,4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,223.814,223.814,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,6,1369,0,32,0,0,0,0,0,0,0,0,SCAREWARE_ANDROIDDEFENDER
2009277,172.217.12.132-10.42.0.211-443-58172-6,10.42.0.211,58172,172.217.12.132,443,6,26-06-2017 07:24,105506000,16,21,4280,3601,1083,0,267.5,459.111,676,0,171.476,232.315,74.6969,0.350689842,2930730,9996110,40425000,17,105506000,7033760,14794800,40425000,71,105425000,5271240,13114400,40504800,17,1,0,0,0,524,672,0.15165,0.19904,0,1083,235.895,369.8744703,136807,0,1,0,0,1,0,0,0,1,242.27,267.5,171.476,524,0,0,0,0,0,0,16,4280,21,3601,2966,960,7,32,140878,2299.59,143207,138609,34927200,8564930,40425000,25058700,SCAREWARE_ANDROIDDEFENDER
179493,10.42.0.211-10.42.0.1-40195-53-17,10.42.0.211,40195,10.42.0.1,53,17,15-06-2017 01:54,805,1,1,30,129,30,30,30,0,129,129,129,0,197516,2484.47205,805,0,805,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1242.24,1242.24,30,129,63,57.15767665,3267,0,0,0,0,0,0,0,0,1,94.5,30,129,20,0,0,0,0,0,0,1,30,1,129,-1,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
679067,10.42.0.42-123.125.29.138-57625-80-6,10.42.0.42,57625,123.125.29.138,80,6,08-08-2017 02:58,2694,2,0,0,0,0,0,0,0,0,0,0,0,0,742.3904974,2694,0,2694,2694,2694,2694,0,2694,2694,0,0,0,0,0,0,0,0,0,40,0,742.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
1710617,172.217.12.161-10.42.0.211-443-36433-6,10.42.0.211,36433,172.217.12.161,443,6,23-08-2017 01:19,337722,8,7,597,5235,237,0,74.625,108.397,1418,0,747.857,640.676,17268.6,44.41522909,24123,33420.8,123697,9,337722,48246,41398.2,123697,5333,258961,43160.2,63397.6,163778,9,0,0,0,0,264,232,23.6881,20.7271,0,1418,364.5,540.3002869,291924,0,0,0,1,0,0,0,0,0,388.8,74.625,747.857,264,0,0,0,0,0,0,8,597,7,5235,65535,175,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_KOLER
732940,10.42.0.211-52.85.101.200-59034-443-6,10.42.0.211,59034,52.85.101.200,443,6,08-08-2017 11:47,170175,9,7,785,4834,446,0,87.2222,154.795,1448,0,690.571,644.516,33019,94.02086088,11345,14019,34931,3,170175,21271.9,16666.3,37802,47,137737,22956.2,25271.4,62299,3,0,0,0,0,296,232,52.8867,41.1341,0,1448,330.529,514.3895797,264597,0,0,0,1,0,0,0,0,0,351.188,87.2222,690.571,296,0,0,0,0,0,0,9,785,7,4834,65535,122,3,32,0,0,0,0,0,0,0,0,BENIGN
2444509,206.126.112.140-10.42.0.151-443-56732-6,206.126.112.140,443,10.42.0.151,56732,6,30-06-2017 03:07,220807,3,0,0,0,0,0,0,0,0,0,0,0,0,13.58652579,110404,98804.7,180269,40538,220807,110404,98804.7,180269,40538,0,0,0,0,0,0,0,0,0,96,0,13.5865,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,123,-1,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_FAKEINST
1375085,203.90.242.126-10.42.0.211-443-54798-6,10.42.0.211,54798,203.90.242.126,443,6,20-06-2017 11:03,61252200,2,2,72,0,36,36,36,0,0,0,0,0,1.17547,0.065303768,20417400,34944300,60767700,242271,61009900,61009900,0,61009900,61009900,61009900,61009900,0,61009900,61009900,1,0,0,0,64,64,0.0326519,0.0326519,0,36,21.6,19.71801207,388.8,0,1,0,0,1,0,0,0,1,27,36,0,64,0,0,0,0,0,0,2,72,2,0,1595,244,1,32,242271,0,242271,242271,60767700,0,60767700,60767700,BENIGN
1671397,10.42.0.211-66.198.24.243-56549-443-6,10.42.0.211,56549,66.198.24.243,443,6,21-08-2017 01:05,4164680,2,0,0,0,0,0,0,0,0,0,0,0,0,0.480229434,4164680,0,4164680,4164676,4164680,4164680,0,4164680,4164680,0,0,0,0,0,0,0,0,0,52,0,0.480229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2,0,0,0,1783,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
1723933,10.42.0.211-23.194.108.108-35434-443-6,10.42.0.211,35434,23.194.108.108,443,6,23-08-2017 04:32,987095,12,9,3703,4029,1443,0,308.583,490.463,1448,0,447.667,578.364,7833.09,21.27454804,49354.8,130738,586282,4,987095,89735.9,169770,586282,2692,954260,119282,224675,653868,4,0,0,0,0,392,296,12.1569,9.11766,0,1448,351.455,514.1342911,264334,0,0,0,1,0,0,0,0,0,368.19,308.583,447.667,392,0,0,0,0,0,0,12,3703,9,4029,65535,1135,5,32,0,0,0,0,0,0,0,0,RANSOMWARE_KOLER
2053219,10.42.0.151-64.71.142.110-35156-80-6,10.42.0.151,35156,64.71.142.110,80,6,22-06-2017 05:07,20780200,2,0,0,0,0,0,0,0,0,0,0,0,0,0.096245233,20780200,0,20780200,20780250,20780200,20780200,0,20780200,20780200,0,0,0,0,0,0,0,0,0,40,0,0.0962452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,SCAREWARE_ANDROIDSPY
2374634,10.42.0.211-103.235.46.212-58252-443-6,10.42.0.211,58252,103.235.46.212,443,6,27-06-2017 05:41,266090,1,1,0,0,0,0,0,0,0,0,0,0,0,7.516253899,266090,0,266090,266090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.75813,3.75813,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,1369,0,0,20,0,0,0,0,0,0,0,0,SCAREWARE_VIRUSSHIELD
2326160,10.42.0.42-77.37.138.73-46360-49879-17,10.42.0.42,46360,77.37.138.73,49879,17,04-07-2017 10:03,171684,1,1,18,26,18,18,18,0,26,26,26,0,256.285,11.6493092,171684,0,171684,171684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.82465,5.82465,18,26,20.6667,4.618802154,21.3333,0,0,0,0,0,0,0,0,1,31,18,26,20,0,0,0,0,0,0,1,18,1,26,-1,-1,0,20,0,0,0,0,0,0,0,0,SCAREWARE_FAKETAOBAO
2124748,140.205.61.26-10.42.0.42-80-36447-6,10.42.0.42,36447,140.205.61.26,80,6,26-06-2017 11:04,1190480,5,6,2492,318,1452,0,498.4,597.139,318,0,53,129.823,2360.4,9.240001478,119048,143356,318114,26,881678,220420,252011,474617,539,875630,175126,241133,485501,26,0,0,0,0,120,140,4.2,5.04,0,1452,234.167,438.1186708,191948,0,0,0,1,0,0,0,0,1,255.455,498.4,53,120,0,0,0,0,0,0,5,2492,6,318,65535,20328,3,20,0,0,0,0,0,0,0,0,SCAREWARE_AVPASS
186320,10.42.0.211-104.31.81.69-56284-80-6,10.42.0.211,56284,104.31.81.69,80,6,15-06-2017 03:04,29608800,6,4,0,5840,0,0,0,0,1460,1460,1460,0,197.238,0.337736928,3289870,9351800,28218100,114,29608800,5921770,12473900,28218100,114,976244,325415,407044,781909,241,0,0,0,0,224,80,0.202642,0.135095,0,1460,530.909,736.6064695,542589,0,0,0,0,1,0,0,0,0,584,0,1460,224,0,0,0,0,0,0,6,0,4,5840,8170,30,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
360944,10.42.0.151-59.38.112.48-35752-443-6,10.42.0.151,35752,59.38.112.48,443,6,14-06-2017 09:35,1563670,2,0,0,0,0,0,0,0,0,0,0,0,0,1.279041435,1563670,0,1563670,1563671,1563670,1563670,0,1563670,1563670,0,0,0,0,0,0,0,0,0,40,0,1.27904,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1872,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SHUANET
1631124,10.42.0.211-31.13.71.3-54533-443-6,10.42.0.211,54533,31.13.71.3,443,6,28-08-2017 03:10,43,1,1,31,0,31,31,31,0,0,0,0,0,720930,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,23255.8,23255.8,0,31,20.6667,17.89785834,320.333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,122,122,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
1860997,10.42.0.151-10.42.0.1-52292-53-17,10.42.0.151,52292,10.42.0.1,53,17,24-08-2017 12:09,73108,1,1,32,71,32,32,32,0,71,71,71,0,1408.87,27.35678722,73108,0,73108,73108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,13.6784,13.6784,32,71,45,22.5166605,507,0,0,0,0,0,0,0,0,1,67.5,32,71,20,0,0,0,0,0,0,1,32,1,71,-1,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
2144429,172.217.11.34-10.42.0.211-80-60502-6,10.42.0.211,60502,172.217.11.34,80,6,27-06-2017 02:33,9010000,3,0,0,0,0,0,0,0,0,0,0,0,0,0.332963559,4505000,6234000,8913100,96897,9010000,4505000,6234000,8913100,96897,0,0,0,0,0,0,0,0,0,96,0,0.332964,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,353,-1,0,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAPP
413207,174.35.73.111-10.42.0.211-80-37045-6,10.42.0.211,37045,174.35.73.111,80,6,15-06-2017 06:19,20086,1,1,0,0,0,0,0,0,0,0,0,0,0,99.57184108,20086,0,20086,20086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,49.7859,49.7859,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1929,672,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
1508949,10.42.0.151-23.66.2.86-56411-443-6,10.42.0.151,56411,23.66.2.86,443,6,21-06-2017 11:12,255738,8,6,1065,2767,746,0,133.125,258.861,1448,0,461.167,640.724,14984.1,54.74352658,19672.2,22649,64740,35,192887,27555.3,25254.7,64740,35,232453,46490.6,66146,160470,91,0,0,0,0,264,200,31.282,23.4615,0,1448,255.467,459.8584979,211470,0,0,0,1,0,0,0,0,0,273.714,133.125,461.167,264,0,0,0,0,0,0,8,1065,6,2767,65535,986,3,32,0,0,0,0,0,0,0,0,BENIGN
1007184,172.217.12.131-10.42.0.151-443-57998-6,10.42.0.151,57998,172.217.12.131,443,6,06-07-2017 11:41,233210,2,0,0,0,0,0,0,0,0,0,0,0,0,8.57596158,233210,0,233210,233210,233210,233210,0,233210,233210,0,0,0,0,0,0,0,0,0,64,0,8.57596,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
2344371,10.42.0.151-106.39.162.36-42263-80-6,10.42.0.151,42263,106.39.162.36,80,6,30-06-2017 04:16,43220600,2,0,0,0,0,0,0,0,0,0,0,0,0,0.046274194,43220600,0,43220600,43220634,43220600,43220600,0,43220600,43220600,0,0,0,0,0,0,0,0,0,40,0,0.0462742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,SCAREWARE_PENETHO
2328343,10.42.0.151-106.11.92.14-35740-443-6,10.42.0.151,35740,106.11.92.14,443,6,30-06-2017 09:19,5808750,9,9,771,4087,441,0,85.6667,152.448,1452,0,454.111,594.545,836.325,3.098774469,341691,1191180,4951440,7,857279,107160,136316,288161,15,5572270,696534,1743320,4999730,7,0,0,0,0,200,200,1.54939,1.54939,0,1452,255.684,452.9951009,205205,0,0,0,1,0,0,0,0,1,269.889,85.6667,454.111,200,0,0,0,0,0,0,9,771,9,4087,65535,16616,3,20,0,0,0,0,0,0,0,0,SCAREWARE_PENETHO
394763,10.42.0.211-52.84.40.203-44173-80-6,10.42.0.211,44173,52.84.40.203,80,6,15-06-2017 12:03,7142900,3,0,0,0,0,0,0,0,0,0,0,0,0,0.419997656,3571450,4984870,7096280,46616,7142900,3571450,4984870,7096280,46616,0,0,0,0,0,0,0,0,0,96,0,0.419998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
805424,10.42.0.42-106.39.169.66-52980-80-6,10.42.0.42,52980,106.39.169.66,80,6,02-07-2017 10:56,261218,1,1,0,0,0,0,0,0,0,0,0,0,0,7.656440215,261218,0,261218,261218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.82822,3.82822,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,1369,160,0,20,0,0,0,0,0,0,0,0,BENIGN
2226304,203.205.158.61-10.42.0.42-80-41751-6,10.42.0.42,41751,203.205.158.61,80,6,27-06-2017 09:37,25350100,3,3,0,0,0,0,0,0,0,0,0,0,0,0.236685877,5070010,7031070,14857300,2189,10492800,5246400,7108280,10272700,220086,25132700,12566400,3242920,14859400,10273300,0,0,0,0,116,112,0.118343,0.118343,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,116,0,0,0,0,0,0,3,0,3,0,65535,114,0,32,111138,154076,220086,2189,12563900,3243300,14857300,10270500,SCAREWARE_FAKEAV
1189133,10.42.0.211-52.84.40.30-36224-443-6,10.42.0.211,36224,52.84.40.30,443,6,21-07-2017 02:23,10,1,1,31,0,31,31,31,0,0,0,0,0,3100000,200000,10,0,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,100000,100000,0,31,20.6667,17.89785834,320.333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,126,126,0,32,0,0,0,0,0,0,0,0,BENIGN
146781,139.162.2.104-10.42.0.151-80-59354-6,10.42.0.151,59354,139.162.2.104,80,6,15-06-2017 04:24,258790,1,1,0,0,0,0,0,0,0,0,0,0,0,7.72827389,258790,0,258790,258790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.86414,3.86414,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,65535,30360,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
1711352,10.42.0.211-98.139.180.180-49743-443-6,10.42.0.211,49743,98.139.180.180,443,6,23-08-2017 02:02,5589000,5,6,568,187,517,0,113.6,226.586,156,0,31.1667,62.4001,135.087,1.96815067,558900,1712690,5432960,45,91220,22805,14387.2,30628,1254,5563710,1112740,2415410,5432960,45,0,0,0,0,120,132,0.894614,1.07354,0,517,62.9167,150.0560249,22516.8,0,0,0,1,0,0,0,0,1,68.6364,113.6,31.1667,120,0,0,0,0,0,0,5,568,6,187,65535,62,2,20,155994,0,155994,155994,5432960,0,5432960,5432960,RANSOMWARE_KOLER
1162473,10.42.0.211-10.42.0.1-37706-53-17,10.42.0.211,37706,10.42.0.1,53,17,08-07-2017 09:47,551958,1,1,43,150,43,43,43,0,150,150,150,0,349.664,3.623464104,551958,0,551958,551958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.81173,1.81173,43,150,78.6667,61.7764788,3816.33,0,0,0,0,0,0,0,0,1,118,43,150,20,0,0,0,0,0,0,1,43,1,150,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
1250193,10.42.0.211-10.42.0.1-33070-53-17,10.42.0.211,33070,10.42.0.1,53,17,17-06-2017 07:05,61130,1,1,35,73,35,35,35,0,73,73,73,0,1766.73,32.71716015,61130,0,61130,61130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.3586,16.3586,35,73,47.6667,21.93931023,481.333,0,0,0,0,0,0,0,0,1,71.5,35,73,32,0,0,0,0,0,0,1,35,1,73,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
